Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Lanes_or_Medians,Light_conditions,Weather_conditions,Type_of_collision,Cause_of_accident,Location,Accident_severity
15:20:00,Saturday,31-50,Male,Elementary school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Cloudy,Vehicle with vehicle collision,No priority to vehicle,"Velachery Main Road, Chennai",2
15:20:00,Saturday,31-50,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Cloudy,Vehicle with vehicle collision,Moving Backward,"OMR, Chennai",2
16:30:00,Saturday,Under 18,Male,Unknown,Unknown,Unknown,Unknown,Darkness - lights lit,Raining,With Train,Other,"Chromepet, Chennai",2
16:30:00,Saturday,Under 18,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Vehicle with vehicle collision,No priority to vehicle,"Outer Ring Road, Chennai",2
01:05:00,Friday,Under 18,Male,Junior high school,Employee,Above 10yr,Double carriageway (median),Darkness - lights lit,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Old Mahabalipuram Road, Chennai",2
01:05:00,Friday,31-50,Male,Junior high school,Owner,Above 10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the right,"Tambaram, Chennai",2
19:40:00,Monday,Over 51,Male,Junior high school,Employee,unknown,Undivided Two way,Darkness - no lighting,Normal,Vehicle with vehicle collision,Changing lane to the right,"ECR, Chennai",2
19:40:00,Monday,31-50,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Darkness - no lighting,Normal,Vehicle with vehicle collision,Changing lane to the right,"GST Road, Chennai",2
19:40:00,Monday,31-50,Male,Junior high school,Employee,2-5yr,Unknown,Darkness - no lighting,Normal,Vehicle with vehicle collision,Driving to the left,"Alandur, Chennai",2
19:08:00,Tuesday,18-30,Male,Elementary school,Employee,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the left,"Rajiv Gandhi Salai, Chennai",2
19:08:00,Tuesday,18-30,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Moving Backward,"Poonamallee High Road, Chennai",2
17:50:00,Saturday,Over 51,Male,High school,Owner,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Vehicle with vehicle collision,Driving at high speed,"Porur, Chennai",2
17:50:00,Saturday,18-30,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Collision with pedestrians,Moving Backward,"Velachery Main Road, Chennai",2
21:30:00,Sunday,31-50,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Collision with roadside objects,No distancing,"OMR, Chennai",2
21:30:00,Sunday,31-50,Unknown,Elementary school,Employee,2-5yr,Double carriageway (median),Darkness - lights lit,Normal,Collision with roadside objects,Other,"Chromepet, Chennai",2
14:49:00,Monday,Over 51,Male,High school,Owner,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Outer Ring Road, Chennai",2
14:49:00,Monday,Over 51,Male,Elementary school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Old Mahabalipuram Road, Chennai",2
14:49:00,Monday,18-30,Unknown,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Other,"Tambaram, Chennai",2
17:40:00,Sunday,31-50,Male,Unknown,Unknown,Unknown,Unknown,Darkness - lights lit,Normal,Vehicle with vehicle collision,No distancing,"ECR, Chennai",2
17:40:00,Sunday,Over 51,Male,Junior high school,Owner,5-10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Driving carelessly,"GST Road, Chennai",2
21:55:00,Saturday,18-30,Male,Above high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Collision with roadside objects,No distancing,"Alandur, Chennai",2
21:55:00,Saturday,18-30,Male,Junior high school,Employee,5-10yr,other,Darkness - lights lit,Raining,Vehicle with vehicle collision,Moving Backward,"Rajiv Gandhi Salai, Chennai",2
07:30:00,Tuesday,18-30,Male,Junior high school,Employee,Above 10yr,other,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Poonamallee High Road, Chennai",2
07:30:00,Tuesday,31-50,Male,Junior high school,Employee,1-2yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Porur, Chennai",2
10:41:00,Wednesday,31-50,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Other,Vehicle with vehicle collision,No priority to pedestrian,"Velachery Main Road, Chennai",2
13:16:00,Wednesday,31-50,Male,Junior high school,Employee,Below 1yr,One way,Daylight,Raining,Vehicle with vehicle collision,Changing lane to the left,"OMR, Chennai",2
13:16:00,Wednesday,31-50,Male,Junior high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Raining,Vehicle with vehicle collision,No distancing,"Chromepet, Chennai",2
13:16:00,Wednesday,31-50,Male,Junior high school,Employee,1-2yr,Undivided Two way,Daylight,Raining,Collision with pedestrians,Other,"Outer Ring Road, Chennai",2
11:30:00,Thursday,18-30,Male,Above high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Collision with pedestrians,No distancing,"Old Mahabalipuram Road, Chennai",2
11:30:00,Thursday,18-30,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,No priority to pedestrian,"Tambaram, Chennai",2
16:20:00,Friday,Unknown,Female,Elementary school,Owner,Below 1yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Collision with pedestrians,Moving Backward,"100 Feet Road, Anna Nagar",2
16:20:00,Friday,31-50,Male,Unknown,Unknown,Unknown,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Nungambakkam, Chennai",2
16:20:00,Friday,Over 51,Unknown,Junior high school,Employee,Above 10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,No distancing,"Mount Road, Chennai",2
01:10:00,Friday,31-50,Male,Junior high school,Unknown,Unknown,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,No priority to pedestrian,"T Nagar, Chennai",1
20:40:00,Monday,18-30,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Collision with roadside objects,Driving carelessly,"GST Road, Chennai",1
20:40:00,Monday,18-30,Male,Junior high school,Owner,2-5yr,other,Darkness - lights lit,Raining,Collision with roadside objects,Getting off the vehicle improperly,"Chromepet, Chennai",1
17:50:00,Wednesday,18-30,Male,Unknown,Employee,unknown,Two-way (divided with broken lines road marking),Darkness - no lighting,Windy,Vehicle with vehicle collision,Driving carelessly,"Outer Ring Road, Chennai",2
17:50:00,Wednesday,18-30,Unknown,Junior high school,Employee,Above 10yr,Double carriageway (median),Darkness - no lighting,Windy,Vehicle with vehicle collision,Changing lane to the left,"Old Mahabalipuram Road, Chennai",2
17:50:00,Wednesday,18-30,Male,Junior high school,Owner,2-5yr,One way,Darkness - no lighting,Windy,Vehicle with vehicle collision,No priority to vehicle,"Tambaram, Chennai",2
17:11:00,Wednesday,Over 51,Male,Junior high school,Employee,5-10yr,Undivided Two way,Darkness - lights lit,Raining,Vehicle with vehicle collision,Changing lane to the right,"Rajiv Gandhi Salai, Chennai",2
21:03:00,Monday,18-30,Male,Junior high school,Employee,2-5yr,Undivided Two way,Darkness - lights lit,Raining,Vehicle with vehicle collision,Changing lane to the right,"Poonamallee High Road, Chennai",1
15:20:00,Monday,18-30,Male,Junior high school,Employee,1-2yr,One way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Porur, Chennai",2
18:30:00,Monday,Unknown,Female,Junior high school,Employee,5-10yr,Undivided Two way,Darkness - lights lit,Raining,Vehicle with vehicle collision,No distancing,"Velachery Main Road, Chennai",2
08:15:00,Wednesday,Over 51,Male,Junior high school,Employee,2-5yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"OMR, Chennai",2
15:20:00,Tuesday,Unknown,Female,Elementary school,Employee,5-10yr,Undivided Two way,Darkness - no lighting,Normal,Vehicle with vehicle collision,Changing lane to the right,"Alandur, Chennai",2
18:17:00,Friday,18-30,Unknown,Above high school,Owner,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Collision with roadside objects,No priority to vehicle,"GST Road, Chennai",2
18:17:00,Friday,18-30,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Collision with roadside objects,Changing lane to the left,"Old Mahabalipuram Road, Chennai",2
19:31:00,Wednesday,18-30,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Darkness - no lighting,Raining,Collision with pedestrians,No priority to vehicle,"Tambaram, Chennai",2
19:31:00,Wednesday,18-30,Male,Junior high school,Employee,2-5yr,Undivided Two way,Darkness - no lighting,Raining,Vehicle with vehicle collision,Moving Backward,"100 Feet Road, Anna Nagar",2
09:25:00,Friday,31-50,Unknown,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Turnover,"Nungambakkam, Chennai",1
09:25:00,Friday,18-30,Male,Junior high school,Employee,1-2yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Mount Road, Chennai",1
14:10:00,Wednesday,18-30,Male,Junior high school,Owner,2-5yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"T Nagar, Chennai",2
14:10:00,Wednesday,Over 51,Male,High school,Owner,2-5yr,other,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Rajiv Gandhi Salai, Chennai",2
14:00:00,Friday,31-50,Male,Unknown,Employee,Unknown,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Kamarajar Salai, Chennai",2
14:00:00,Friday,31-50,Male,Junior high school,Owner,1-2yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Thirumangalam, Chennai",2
22:05:00,Tuesday,Unknown,Female,Junior high school,Unknown,Below 1yr,other,Darkness - lights lit,Normal,Vehicle with vehicle collision,Driving at high speed,"GST Road, Chennai",2
22:05:00,Tuesday,Over 51,Male,High school,Employee,1-2yr,One way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Overtaking,"Poonamallee High Road, Chennai",2
07:00:00,Thursday,18-30,Male,Above high school,Employee,1-2yr,Undivided Two way,Darkness - lights lit,Windy,Collision with pedestrians,Other,"Porur, Chennai",2
07:00:00,Thursday,31-50,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Darkness - lights lit,Windy,Collision with pedestrians,Changing lane to the left,"Velachery Main Road, Chennai",2
07:35:00,Thursday,18-30,Male,High school,Employee,1-2yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Vehicle with vehicle collision,No priority to pedestrian,"OMR, Chennai",2
07:35:00,Thursday,31-50,Unknown,Junior high school,Employee,2-5yr,other,Darkness - lights lit,Raining,Vehicle with vehicle collision,Changing lane to the left,"Chromepet, Chennai",2
08:43:00,Wednesday,31-50,Male,Above high school,Other,2-5yr,Two-way (divided with broken lines road marking),Daylight,Raining,Vehicle with vehicle collision,No distancing,"Outer Ring Road, Chennai",2
08:43:00,Wednesday,31-50,Male,High school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Raining,Vehicle with vehicle collision,Moving Backward,"Old Mahabalipuram Road, Chennai",2
16:05:00,Tuesday,Over 51,Male,Elementary school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Tambaram, Chennai",1
22:05:00,Friday,18-30,Male,High school,Employee,1-2yr,Undivided Two way,Darkness - lights lit,Raining,Vehicle with vehicle collision,Other,"ECR, Chennai",1
22:05:00,Friday,18-30,Male,High school,Employee,5-10yr,other,Darkness - lights lit,Raining,Vehicle with vehicle collision,No distancing,"GST Road, Chennai",1
22:05:00,Friday,18-30,Male,High school,Employee,2-5yr,other,Darkness - lights lit,Raining,Vehicle with vehicle collision,Moving Backward,"Alandur, Chennai",1
22:05:00,Friday,18-30,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Vehicle with vehicle collision,No distancing,"Rajiv Gandhi Salai, Chennai",1
03:40:00,Saturday,18-30,Male,Above high school,Employee,Above 10yr,Undivided Two way,Darkness - lights lit,Windy,Vehicle with vehicle collision,Changing lane to the left,"Mount Road, Chennai",2
09:25:00,Tuesday,Over 51,Male,Above high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Vadapalani, Chennai",2
09:25:00,Tuesday,Unknown,Female,Elementary school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Thirumangalam High Road, Chennai",2
09:25:00,Tuesday,Unknown,Female,Elementary school,Employee,1-2yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Perambur, Chennai",2
09:25:00,Tuesday,Unknown,Female,Junior high school,Employee,Unknown,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"GST Road, Chennai",2
09:25:00,Tuesday,Unknown,Female,Unknown,Unknown,Unknown,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Old Mahabalipuram Road, Chennai",2
09:25:00,Tuesday,Unknown,Female,Elementary school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Tambaram, Chennai",2
07:58:00,Thursday,Under 18,Male,Junior high school,Employee,2-5yr,Undivided Two way,Daylight,Raining,Vehicle with vehicle collision,Getting off the vehicle improperly,"ECR, Chennai",2
07:58:00,Thursday,18-30,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Raining,Vehicle with vehicle collision,No distancing,"OMR, Chennai",2
20:15:00,Tuesday,18-30,Unknown,High school,Employee,2-5yr,Undivided Two way,Darkness - no lighting,Raining,Vehicle with vehicle collision,Changing lane to the left,"Alandur, Chennai",2
20:15:00,Tuesday,18-30,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Darkness - no lighting,Raining,Vehicle with vehicle collision,No priority to vehicle,"Vadapalani, Chennai",2
17:10:00,Tuesday,18-30,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,No distancing,"Thirumangalam High Road, Chennai",2
17:10:00,Tuesday,31-50,Unknown,Junior high school,Employee,5-10yr,other,Darkness - lights lit,Normal,Collision with roadside objects,No priority to pedestrian,"Perambur, Chennai",2
17:10:00,Tuesday,31-50,Male,Illiterate,Employee,unknown,Undivided Two way,Darkness - lights lit,Normal,Collision with roadside objects,No priority to pedestrian,"GST Road, Chennai",2
15:30:00,Saturday,Unknown,Female,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Old Mahabalipuram Road, Chennai",2
15:30:00,Saturday,18-30,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Tambaram, Chennai",2
09:47:00,Saturday,18-30,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Raining,Vehicle with vehicle collision,Changing lane to the right,"ECR, Chennai",2
09:47:00,Saturday,Over 51,Male,Junior high school,Employee,Above 10yr,other,Daylight,Raining,Vehicle with vehicle collision,Changing lane to the left,"GST Road, Chennai",2
09:47:00,Saturday,31-50,Male,Junior high school,Owner,5-10yr,Two-way (divided with broken lines road marking),Daylight,Raining,Collision with roadside objects,Moving Backward,"Alandur, Chennai",2
